row_type,cell_id,transform,measurability,drawing_id,param_idx,param,n_lid,n_flip,violation_frac,r_meta,verdict
obs,F02,rotate,MEASURABLE,high_quality_architectural_9001,1,"{""deg"":90.0}",1305,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9001,2,"{""deg"":173.0}",1305,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9005,0,"{""deg"":17.0}",1178,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9005,1,"{""deg"":90.0}",1178,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9005,2,"{""deg"":173.0}",1178,2,0.00169779,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9035,0,"{""deg"":17.0}",387,1,0.00258398,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9035,1,"{""deg"":90.0}",387,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9035,2,"{""deg"":173.0}",387,2,0.00516796,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9055,0,"{""deg"":17.0}",1860,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9055,1,"{""deg"":90.0}",1860,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9055,2,"{""deg"":173.0}",1860,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9066,0,"{""deg"":17.0}",810,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9066,1,"{""deg"":90.0}",810,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9066,2,"{""deg"":173.0}",810,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9096,0,"{""deg"":17.0}",1589,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9096,1,"{""deg"":90.0}",1589,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9096,2,"{""deg"":173.0}",1589,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9157,0,"{""deg"":17.0}",778,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9157,1,"{""deg"":90.0}",778,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9157,2,"{""deg"":173.0}",778,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9180,0,"{""deg"":17.0}",1311,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9180,1,"{""deg"":90.0}",1311,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9180,2,"{""deg"":173.0}",1311,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9237,0,"{""deg"":17.0}",495,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9237,1,"{""deg"":90.0}",495,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9237,2,"{""deg"":173.0}",495,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9296,0,"{""deg"":17.0}",447,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9296,1,"{""deg"":90.0}",447,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9296,2,"{""deg"":173.0}",447,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_938,0,"{""deg"":17.0}",1310,2,0.00152672,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_938,1,"{""deg"":90.0}",1310,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_938,2,"{""deg"":173.0}",1310,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9438,0,"{""deg"":17.0}",1274,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9438,1,"{""deg"":90.0}",1274,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9438,2,"{""deg"":173.0}",1274,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9483,0,"{""deg"":17.0}",671,1,0.00149031,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9483,1,"{""deg"":90.0}",671,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9483,2,"{""deg"":173.0}",671,1,0.00149031,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9491,0,"{""deg"":17.0}",944,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9491,1,"{""deg"":90.0}",944,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9491,2,"{""deg"":173.0}",944,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9556,0,"{""deg"":17.0}",700,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9556,1,"{""deg"":90.0}",700,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9556,2,"{""deg"":173.0}",700,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9603,0,"{""deg"":17.0}",849,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9603,1,"{""deg"":90.0}",849,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9603,2,"{""deg"":173.0}",849,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9604,0,"{""deg"":17.0}",1903,4,0.00210194,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9604,1,"{""deg"":90.0}",1903,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9604,2,"{""deg"":173.0}",1903,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9630,0,"{""deg"":17.0}",340,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9630,1,"{""deg"":90.0}",340,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9630,2,"{""deg"":173.0}",340,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9639,0,"{""deg"":17.0}",1678,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9639,1,"{""deg"":90.0}",1678,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9639,2,"{""deg"":173.0}",1678,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9730,0,"{""deg"":17.0}",722,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9730,1,"{""deg"":90.0}",722,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9730,2,"{""deg"":173.0}",722,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9795,0,"{""deg"":17.0}",875,10,0.01142857,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9795,1,"{""deg"":90.0}",875,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9795,2,"{""deg"":173.0}",875,6,0.00685714,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9860,0,"{""deg"":17.0}",756,9,0.01190476,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9860,1,"{""deg"":90.0}",756,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9860,2,"{""deg"":173.0}",756,12,0.01587302,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9905,0,"{""deg"":17.0}",673,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9905,1,"{""deg"":90.0}",673,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9905,2,"{""deg"":173.0}",673,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9925,0,"{""deg"":17.0}",1389,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9925,1,"{""deg"":90.0}",1389,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9925,2,"{""deg"":173.0}",1389,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9935,0,"{""deg"":17.0}",876,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9935,1,"{""deg"":90.0}",876,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9935,2,"{""deg"":173.0}",876,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9936,0,"{""deg"":17.0}",1423,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9936,1,"{""deg"":90.0}",1423,0,0.00000000,,
obs,F02,rotate,MEASURABLE,high_quality_architectural_9936,2,"{""deg"":173.0}",1423,0,0.00000000,,
obs,F03,uniform-scale,MEASURABLE,colorful_1261,0,"{""factor"":0.5}",1909,384,0.20115244,,
obs,F03,uniform-scale,MEASURABLE,colorful_1261,1,"{""factor"":2.0}",1909,72,0.03771608,,
obs,F03,uniform-scale,MEASURABLE,colorful_1261,2,"{""factor"":10.0}",1909,775,0.40597171,,
obs,F03,uniform-scale,MEASURABLE,colorful_13804,0,"{""factor"":0.5}",875,143,0.16342857,,
obs,F03,uniform-scale,MEASURABLE,colorful_13804,1,"{""factor"":2.0}",875,75,0.08571429,,
obs,F03,uniform-scale,MEASURABLE,colorful_13804,2,"{""factor"":10.0}",875,316,0.36114286,,
obs,F03,uniform-scale,MEASURABLE,colorful_13824,0,"{""factor"":0.5}",1672,396,0.23684211,,
obs,F03,uniform-scale,MEASURABLE,colorful_13824,1,"{""factor"":2.0}",1672,134,0.08014354,,
obs,F03,uniform-scale,MEASURABLE,colorful_13824,2,"{""factor"":10.0}",1672,647,0.38696172,,
obs,F03,uniform-scale,MEASURABLE,colorful_13826,0,"{""factor"":0.5}",1370,325,0.23722628,,
obs,F03,uniform-scale,MEASURABLE,colorful_13826,1,"{""factor"":2.0}",1370,52,0.03795620,,
obs,F03,uniform-scale,MEASURABLE,colorful_13826,2,"{""factor"":10.0}",1370,555,0.40510949,,
obs,F03,uniform-scale,MEASURABLE,colorful_14036,0,"{""factor"":0.5}",518,93,0.17953668,,
obs,F03,uniform-scale,MEASURABLE,colorful_14036,1,"{""factor"":2.0}",518,53,0.10231660,,
obs,F03,uniform-scale,MEASURABLE,colorful_14036,2,"{""factor"":10.0}",518,183,0.35328185,,
obs,F03,uniform-scale,MEASURABLE,colorful_14126,0,"{""factor"":0.5}",1007,178,0.17676266,,
obs,F03,uniform-scale,MEASURABLE,colorful_14126,1,"{""factor"":2.0}",1007,64,0.06355511,,
obs,F03,uniform-scale,MEASURABLE,colorful_14126,2,"{""factor"":10.0}",1007,355,0.35253227,,
obs,F03,uniform-scale,MEASURABLE,colorful_14147,0,"{""factor"":0.5}",792,199,0.25126263,,
obs,F03,uniform-scale,MEASURABLE,colorful_14147,1,"{""factor"":2.0}",792,46,0.05808081,,
obs,F03,uniform-scale,MEASURABLE,colorful_14147,2,"{""factor"":10.0}",792,318,0.40151515,,
obs,F03,uniform-scale,MEASURABLE,colorful_14175,0,"{""factor"":0.5}",528,139,0.26325758,,
obs,F03,uniform-scale,MEASURABLE,colorful_14175,1,"{""factor"":2.0}",528,30,0.05681818,,
obs,F03,uniform-scale,MEASURABLE,colorful_14175,2,"{""factor"":10.0}",528,194,0.36742424,,
obs,F03,uniform-scale,MEASURABLE,colorful_14418,0,"{""factor"":0.5}",1529,271,0.17724003,,
obs,F03,uniform-scale,MEASURABLE,colorful_14418,1,"{""factor"":2.0}",1529,154,0.10071942,,
obs,F03,uniform-scale,MEASURABLE,colorful_14418,2,"{""factor"":10.0}",1529,573,0.37475474,,
obs,F03,uniform-scale,MEASURABLE,colorful_14599,0,"{""factor"":0.5}",597,105,0.17587940,,
obs,F03,uniform-scale,MEASURABLE,colorful_14599,1,"{""factor"":2.0}",597,41,0.06867672,,
obs,F03,uniform-scale,MEASURABLE,colorful_14599,2,"{""factor"":10.0}",597,192,0.32160804,,
obs,F03,uniform-scale,MEASURABLE,colorful_14660,0,"{""factor"":0.5}",866,197,0.22748268,,
obs,F03,uniform-scale,MEASURABLE,colorful_14660,1,"{""factor"":2.0}",866,34,0.03926097,,
obs,F03,uniform-scale,MEASURABLE,colorful_14660,2,"{""factor"":10.0}",866,266,0.30715935,,
obs,F03,uniform-scale,MEASURABLE,colorful_14887,0,"{""factor"":0.5}",545,126,0.23119266,,
obs,F03,uniform-scale,MEASURABLE,colorful_14887,1,"{""factor"":2.0}",545,15,0.02752294,,
obs,F03,uniform-scale,MEASURABLE,colorful_14887,2,"{""factor"":10.0}",545,184,0.33761468,,
obs,F03,uniform-scale,MEASURABLE,colorful_14923,0,"{""factor"":0.5}",779,124,0.15917843,,
obs,F03,uniform-scale,MEASURABLE,colorful_14923,1,"{""factor"":2.0}",779,56,0.07188703,,
obs,F03,uniform-scale,MEASURABLE,colorful_14923,2,"{""factor"":10.0}",779,278,0.35686778,,
obs,F03,uniform-scale,MEASURABLE,colorful_14926,0,"{""factor"":0.5}",368,70,0.19021739,,
obs,F03,uniform-scale,MEASURABLE,colorful_14926,1,"{""factor"":2.0}",368,28,0.07608696,,
obs,F03,uniform-scale,MEASURABLE,colorful_14926,2,"{""factor"":10.0}",368,126,0.34239130,,
obs,F03,uniform-scale,MEASURABLE,colorful_14927,0,"{""factor"":0.5}",398,68,0.17085427,,
obs,F03,uniform-scale,MEASURABLE,colorful_14927,1,"{""factor"":2.0}",398,37,0.09296482,,
obs,F03,uniform-scale,MEASURABLE,colorful_14927,2,"{""factor"":10.0}",398,122,0.30653266,,
obs,F03,uniform-scale,MEASURABLE,colorful_14928,0,"{""factor"":0.5}",386,72,0.18652850,,
obs,F03,uniform-scale,MEASURABLE,colorful_14928,1,"{""factor"":2.0}",386,30,0.07772021,,
obs,F03,uniform-scale,MEASURABLE,colorful_14928,2,"{""factor"":10.0}",386,101,0.26165803,,
obs,F03,uniform-scale,MEASURABLE,colorful_14935,0,"{""factor"":0.5}",644,105,0.16304348,,
obs,F03,uniform-scale,MEASURABLE,colorful_14935,1,"{""factor"":2.0}",644,36,0.05590062,,
obs,F03,uniform-scale,MEASURABLE,colorful_14935,2,"{""factor"":10.0}",644,186,0.28881988,,
obs,F03,uniform-scale,MEASURABLE,colorful_1554,0,"{""factor"":0.5}",561,115,0.20499109,,
obs,F03,uniform-scale,MEASURABLE,colorful_1554,1,"{""factor"":2.0}",561,31,0.05525847,,
obs,F03,uniform-scale,MEASURABLE,colorful_1554,2,"{""factor"":10.0}",561,219,0.39037433,,
obs,F03,uniform-scale,MEASURABLE,colorful_1603,0,"{""factor"":0.5}",628,109,0.17356688,,
obs,F03,uniform-scale,MEASURABLE,colorful_1603,1,"{""factor"":2.0}",628,26,0.04140127,,
obs,F03,uniform-scale,MEASURABLE,colorful_1603,2,"{""factor"":10.0}",628,256,0.40764331,,
obs,F03,uniform-scale,MEASURABLE,colorful_3068,0,"{""factor"":0.5}",1019,178,0.17468106,,
obs,F03,uniform-scale,MEASURABLE,colorful_3068,1,"{""factor"":2.0}",1019,109,0.10696762,,
obs,F03,uniform-scale,MEASURABLE,colorful_3068,2,"{""factor"":10.0}",1019,379,0.37193327,,
obs,F03,uniform-scale,MEASURABLE,colorful_3182,0,"{""factor"":0.5}",536,110,0.20522388,,
obs,F03,uniform-scale,MEASURABLE,colorful_3182,1,"{""factor"":2.0}",536,54,0.10074627,,
obs,F03,uniform-scale,MEASURABLE,colorful_3182,2,"{""factor"":10.0}",536,178,0.33208955,,
obs,F03,uniform-scale,MEASURABLE,colorful_3821,0,"{""factor"":0.5}",454,78,0.17180617,,
obs,F03,uniform-scale,MEASURABLE,colorful_3821,1,"{""factor"":2.0}",454,19,0.04185022,,
obs,F03,uniform-scale,MEASURABLE,colorful_3821,2,"{""factor"":10.0}",454,151,0.33259912,,
obs,F03,uniform-scale,MEASURABLE,colorful_6628,0,"{""factor"":0.5}",997,237,0.23771314,,
obs,F03,uniform-scale,MEASURABLE,colorful_6628,1,"{""factor"":2.0}",997,65,0.06519559,,
obs,F03,uniform-scale,MEASURABLE,colorful_6628,2,"{""factor"":10.0}",997,347,0.34804413,,
obs,F03,uniform-scale,MEASURABLE,colorful_9245,0,"{""factor"":0.5}",703,119,0.16927454,,
obs,F03,uniform-scale,MEASURABLE,colorful_9245,1,"{""factor"":2.0}",703,111,0.15789474,,
obs,F03,uniform-scale,MEASURABLE,colorful_9245,2,"{""factor"":10.0}",703,254,0.36130868,,
obs,F03,uniform-scale,MEASURABLE,colorful_9300,0,"{""factor"":0.5}",491,86,0.17515275,,
obs,F03,uniform-scale,MEASURABLE,colorful_9300,1,"{""factor"":2.0}",491,60,0.12219959,,
obs,F03,uniform-scale,MEASURABLE,colorful_9300,2,"{""factor"":10.0}",491,130,0.26476578,,
obs,F03,uniform-scale,MEASURABLE,high_quality_13847,0,"{""factor"":0.5}",612,138,0.22549020,,
obs,F03,uniform-scale,MEASURABLE,high_quality_13847,1,"{""factor"":2.0}",612,35,0.05718954,,
obs,F03,uniform-scale,MEASURABLE,high_quality_13847,2,"{""factor"":10.0}",612,227,0.37091503,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14017,0,"{""factor"":0.5}",723,153,0.21161826,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14017,1,"{""factor"":2.0}",723,47,0.06500692,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14017,2,"{""factor"":10.0}",723,300,0.41493776,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14030,0,"{""factor"":0.5}",464,70,0.15086207,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14030,1,"{""factor"":2.0}",464,22,0.04741379,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14030,2,"{""factor"":10.0}",464,131,0.28232759,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14040,0,"{""factor"":0.5}",467,82,0.17558887,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14040,1,"{""factor"":2.0}",467,41,0.08779443,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14040,2,"{""factor"":10.0}",467,168,0.35974304,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14061,0,"{""factor"":0.5}",787,168,0.21346887,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14061,1,"{""factor"":2.0}",787,49,0.06226175,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14061,2,"{""factor"":10.0}",787,244,0.31003812,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14094,0,"{""factor"":0.5}",2861,521,0.18210416,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14094,1,"{""factor"":2.0}",2861,343,0.11988815,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14094,2,"{""factor"":10.0}",2861,1089,0.38063614,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14127,0,"{""factor"":0.5}",405,71,0.17530864,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14127,1,"{""factor"":2.0}",405,33,0.08148148,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14127,2,"{""factor"":10.0}",405,158,0.39012346,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14157,0,"{""factor"":0.5}",729,126,0.17283951,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14157,1,"{""factor"":2.0}",729,46,0.06310014,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14157,2,"{""factor"":10.0}",729,249,0.34156379,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14178,0,"{""factor"":0.5}",978,157,0.16053170,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14178,1,"{""factor"":2.0}",978,37,0.03783231,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14178,2,"{""factor"":10.0}",978,370,0.37832311,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14242,0,"{""factor"":0.5}",487,78,0.16016427,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14242,1,"{""factor"":2.0}",487,40,0.08213552,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14242,2,"{""factor"":10.0}",487,169,0.34702259,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14250,0,"{""factor"":0.5}",1098,210,0.19125683,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14250,1,"{""factor"":2.0}",1098,98,0.08925319,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14250,2,"{""factor"":10.0}",1098,387,0.35245902,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14252,0,"{""factor"":0.5}",688,148,0.21511628,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14252,1,"{""factor"":2.0}",688,82,0.11918605,,
obs,F03,uniform-scale,MEASURABLE,high_quality_14252,2,"{""factor"":10.0}",688,268,0.38953488,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1547,0,"{""factor"":0.5}",345,59,0.17101449,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1547,1,"{""factor"":2.0}",345,28,0.08115942,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1547,2,"{""factor"":10.0}",345,131,0.37971014,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1647,0,"{""factor"":0.5}",461,72,0.15618221,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1647,1,"{""factor"":2.0}",461,36,0.07809111,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1647,2,"{""factor"":10.0}",461,146,0.31670282,,
obs,F03,uniform-scale,MEASURABLE,high_quality_17,0,"{""factor"":0.5}",664,136,0.20481928,,
obs,F03,uniform-scale,MEASURABLE,high_quality_17,1,"{""factor"":2.0}",664,28,0.04216867,,
obs,F03,uniform-scale,MEASURABLE,high_quality_17,2,"{""factor"":10.0}",664,215,0.32379518,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1885,0,"{""factor"":0.5}",661,121,0.18305598,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1885,1,"{""factor"":2.0}",661,51,0.07715582,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1885,2,"{""factor"":10.0}",661,264,0.39939486,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1942,0,"{""factor"":0.5}",590,103,0.17457627,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1942,1,"{""factor"":2.0}",590,32,0.05423729,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1942,2,"{""factor"":10.0}",590,170,0.28813559,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1950,0,"{""factor"":0.5}",1282,215,0.16770671,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1950,1,"{""factor"":2.0}",1282,81,0.06318253,,
obs,F03,uniform-scale,MEASURABLE,high_quality_1950,2,"{""factor"":10.0}",1282,580,0.45241810,,
obs,F03,uniform-scale,MEASURABLE,high_quality_2554,0,"{""factor"":0.5}",739,136,0.18403248,,
obs,F03,uniform-scale,MEASURABLE,high_quality_2554,1,"{""factor"":2.0}",739,47,0.06359946,,
obs,F03,uniform-scale,MEASURABLE,high_quality_2554,2,"{""factor"":10.0}",739,274,0.37077131,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3191,0,"{""factor"":0.5}",643,131,0.20373250,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3191,1,"{""factor"":2.0}",643,40,0.06220840,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3191,2,"{""factor"":10.0}",643,260,0.40435459,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3503,0,"{""factor"":0.5}",343,57,0.16618076,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3503,1,"{""factor"":2.0}",343,38,0.11078717,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3503,2,"{""factor"":10.0}",343,124,0.36151603,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3522,0,"{""factor"":0.5}",748,143,0.19117647,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3522,1,"{""factor"":2.0}",748,49,0.06550802,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3522,2,"{""factor"":10.0}",748,273,0.36497326,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3566,0,"{""factor"":0.5}",533,138,0.25891182,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3566,1,"{""factor"":2.0}",533,29,0.05440901,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3566,2,"{""factor"":10.0}",533,201,0.37711069,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3650,0,"{""factor"":0.5}",603,105,0.17412935,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3650,1,"{""factor"":2.0}",603,27,0.04477612,,
obs,F03,uniform-scale,MEASURABLE,high_quality_3650,2,"{""factor"":10.0}",603,197,0.32669983,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4026,0,"{""factor"":0.5}",366,62,0.16939891,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4026,1,"{""factor"":2.0}",366,26,0.07103825,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4026,2,"{""factor"":10.0}",366,119,0.32513661,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4542,0,"{""factor"":0.5}",373,69,0.18498660,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4542,1,"{""factor"":2.0}",373,30,0.08042895,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4542,2,"{""factor"":10.0}",373,128,0.34316354,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4548,0,"{""factor"":0.5}",1325,318,0.24000000,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4548,1,"{""factor"":2.0}",1325,65,0.04905660,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4548,2,"{""factor"":10.0}",1325,450,0.33962264,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4773,0,"{""factor"":0.5}",1202,194,0.16139767,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4773,1,"{""factor"":2.0}",1202,89,0.07404326,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4773,2,"{""factor"":10.0}",1202,504,0.41930116,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4893,0,"{""factor"":0.5}",601,113,0.18801997,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4893,1,"{""factor"":2.0}",601,42,0.06988353,,
obs,F03,uniform-scale,MEASURABLE,high_quality_4893,2,"{""factor"":10.0}",601,241,0.40099834,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5011,0,"{""factor"":0.5}",766,191,0.24934726,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5011,1,"{""factor"":2.0}",766,28,0.03655352,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5011,2,"{""factor"":10.0}",766,302,0.39425587,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5080,0,"{""factor"":0.5}",620,122,0.19677419,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5080,1,"{""factor"":2.0}",620,44,0.07096774,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5080,2,"{""factor"":10.0}",620,226,0.36451613,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5133,0,"{""factor"":0.5}",297,59,0.19865320,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5133,1,"{""factor"":2.0}",297,36,0.12121212,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5133,2,"{""factor"":10.0}",297,103,0.34680135,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5668,0,"{""factor"":0.5}",341,87,0.25513196,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5668,1,"{""factor"":2.0}",341,23,0.06744868,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5668,2,"{""factor"":10.0}",341,103,0.30205279,,
obs,F03,uniform-scale,MEASURABLE,high_quality_5682,0,"{""factor"":0.5}",581,99,0.17039587,,
